# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Thu Dec 13 12:25:02 2018
# user...... mukh614
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 02:41:00 PST,+142370+0j,+2.75356e+06+892377j
2013-08-28 02:42:00 PST,+142370+0j,+2.75386e+06+892355j
2013-08-28 02:43:00 PST,+142370+0j,+2.75375e+06+892325j
2013-08-28 02:44:00 PST,+142370+0j,+2.75323e+06+892282j
2013-08-28 02:45:00 PST,+142370+0j,+2.75313e+06+892244j
2013-08-28 02:46:00 PST,+142359+0j,+2.75135e+06+891545j
2013-08-28 02:47:00 PST,+142359+0j,+2.74771e+06+890413j
2013-08-28 02:48:00 PST,+142359+0j,+2.74365e+06+889274j
2013-08-28 02:49:00 PST,+142359+0j,+2.74002e+06+888136j
2013-08-28 02:50:00 PST,+142359+0j,+2.73678e+06+887010j
2013-08-28 02:51:00 PST,+142367+0j,+2.73518e+06+886534j
2013-08-28 02:52:00 PST,+142367+0j,+2.73478e+06+886534j
2013-08-28 02:53:00 PST,+142367+0j,+2.7348e+06+886533j
2013-08-28 02:54:00 PST,+142367+0j,+2.73521e+06+886539j
2013-08-28 02:55:00 PST,+142367+0j,+2.73521e+06+886545j
2013-08-28 02:56:00 PST,+142370+0j,+2.7373e+06+887324j
2013-08-28 02:57:00 PST,+142370+0j,+2.74209e+06+888810j
2013-08-28 02:58:00 PST,+142370+0j,+2.74728e+06+890303j
2013-08-28 02:59:00 PST,+142370+0j,+2.75205e+06+891800j
2013-08-28 03:00:00 PST,+142370+0j,+2.75642e+06+893276j
2013-08-28 03:01:00 PST,+142369+0j,+2.75692e+06+893424j
2013-08-28 03:02:00 PST,+142369+0j,+2.75351e+06+892243j
2013-08-28 03:03:00 PST,+142369+0j,+2.74968e+06+891054j
2013-08-28 03:04:00 PST,+142369+0j,+2.74545e+06+889857j
2013-08-28 03:05:00 PST,+142369+0j,+2.74163e+06+888661j
2013-08-28 03:06:00 PST,+142373+0j,+2.74186e+06+888622j
2013-08-28 03:07:00 PST,+142373+0j,+2.74542e+06+889741j
2013-08-28 03:08:00 PST,+142373+0j,+2.74859e+06+890844j
2013-08-28 03:09:00 PST,+142373+0j,+2.75216e+06+891954j
2013-08-28 03:10:00 PST,+142373+0j,+2.75615e+06+893075j
2013-08-28 03:11:00 PST,+142370+0j,+2.75743e+06+893473j
2013-08-28 03:12:00 PST,+142370+0j,+2.75584e+06+893094j
2013-08-28 03:13:00 PST,+142370+0j,+2.75467e+06+892722j
2013-08-28 03:14:00 PST,+142370+0j,+2.7539e+06+892366j
2013-08-28 03:15:00 PST,+142370+0j,+2.75272e+06+892002j
2013-08-28 03:16:00 PST,+142380+0j,+2.75238e+06+892042j
2013-08-28 03:17:00 PST,+142380+0j,+2.75359e+06+892413j
2013-08-28 03:18:00 PST,+142380+0j,+2.75521e+06+892797j
2013-08-28 03:19:00 PST,+142380+0j,+2.75641e+06+893178j
2013-08-28 03:20:00 PST,+142380+0j,+2.75719e+06+893542j
2013-08-28 03:21:00 PST,+142379+0j,+2.75839e+06+893907j
2013-08-28 03:22:00 PST,+142379+0j,+2.76002e+06+894295j
2013-08-28 03:23:00 PST,+142379+0j,+2.76122e+06+894676j
2013-08-28 03:24:00 PST,+142379+0j,+2.76201e+06+895040j
2013-08-28 03:25:00 PST,+142379+0j,+2.76322e+06+895412j
2013-08-28 03:26:00 PST,+142376+0j,+2.76224e+06+894979j
2013-08-28 03:27:00 PST,+142376+0j,+2.75749e+06+893500j
2013-08-28 03:28:00 PST,+142376+0j,+2.75232e+06+892013j
2013-08-28 03:29:00 PST,+142376+0j,+2.74758e+06+890527j
2013-08-28 03:30:00 PST,+142376+0j,+2.74323e+06+889058j
2013-08-28 03:31:00 PST,+142377+0j,+2.74147e+06+888515j
2013-08-28 03:32:00 PST,+142377+0j,+2.74346e+06+889258j
2013-08-28 03:33:00 PST,+142377+0j,+2.74587e+06+890003j
2013-08-28 03:34:00 PST,+142377+0j,+2.74868e+06+890758j
2013-08-28 03:35:00 PST,+142377+0j,+2.75108e+06+891512j
2013-08-28 03:36:00 PST,+142378+0j,+2.75069e+06+891510j
2013-08-28 03:37:00 PST,+142378+0j,+2.74715e+06+890399j
2013-08-28 03:38:00 PST,+142378+0j,+2.74401e+06+889303j
2013-08-28 03:39:00 PST,+142378+0j,+2.74045e+06+888198j
2013-08-28 03:40:00 PST,+142378+0j,+2.73649e+06+887091j
2013-08-28 03:41:00 PST,+142382+0j,+2.73532e+06+886732j
2013-08-28 03:42:00 PST,+142382+0j,+2.73812e+06+887482j
2013-08-28 03:43:00 PST,+142382+0j,+2.74051e+06+888233j
2013-08-28 03:44:00 PST,+142382+0j,+2.7425e+06+888971j
2013-08-28 03:45:00 PST,+142382+0j,+2.7449e+06+889714j
2013-08-28 03:46:00 PST,+142377+0j,+2.74806e+06+890564j
2013-08-28 03:47:00 PST,+142377+0j,+2.75164e+06+891687j
2013-08-28 03:48:00 PST,+142377+0j,+2.75481e+06+892791j
2013-08-28 03:49:00 PST,+142377+0j,+2.7584e+06+893905j
2013-08-28 03:50:00 PST,+142377+0j,+2.7624e+06+895032j
2013-08-28 03:51:00 PST,+142366+0j,+2.76413e+06+895556j
2013-08-28 03:52:00 PST,+142366+0j,+2.76264e+06+895206j
2013-08-28 03:53:00 PST,+142366+0j,+2.76157e+06+894866j
2013-08-28 03:54:00 PST,+142366+0j,+2.76091e+06+894544j
2013-08-28 03:55:00 PST,+142366+0j,+2.75983e+06+894211j
2013-08-28 03:56:00 PST,+142365+0j,+2.75936e+06+894179j
2013-08-28 03:57:00 PST,+142365+0j,+2.76134e+06+894791j
2013-08-28 03:58:00 PST,+142365+0j,+2.76373e+06+895418j
2013-08-28 03:59:00 PST,+142365+0j,+2.76569e+06+896039j
2013-08-28 04:00:00 PST,+142365+0j,+2.76725e+06+896638j
2013-08-28 04:01:00 PST,+142384+0j,+2.7689e+06+897193j
2013-08-28 04:02:00 PST,+142384+0j,+2.76938e+06+897225j
2013-08-28 04:03:00 PST,+142384+0j,+2.76943e+06+897248j
2013-08-28 04:04:00 PST,+142384+0j,+2.76907e+06+897251j
2013-08-28 04:05:00 PST,+142384+0j,+2.76913e+06+897265j
2013-08-28 04:06:00 PST,+142380+0j,+2.76956e+06+897273j
2013-08-28 04:07:00 PST,+142380+0j,+2.76962e+06+897298j
2013-08-28 04:08:00 PST,+142380+0j,+2.76926e+06+897304j
2013-08-28 04:09:00 PST,+142380+0j,+2.76934e+06+897320j
2013-08-28 04:10:00 PST,+142380+0j,+2.76983e+06+897357j
2013-08-28 04:11:00 PST,+142379+0j,+2.76912e+06+897141j
2013-08-28 04:12:00 PST,+142379+0j,+2.76628e+06+896373j
2013-08-28 04:13:00 PST,+142379+0j,+2.76388e+06+895614j
2013-08-28 04:14:00 PST,+142379+0j,+2.76188e+06+894876j
2013-08-28 04:15:00 PST,+142379+0j,+2.75946e+06+894125j
2013-08-28 04:16:00 PST,+142399+0j,+2.75662e+06+893407j
2013-08-28 04:17:00 PST,+142399+0j,+2.7531e+06+892301j
2013-08-28 04:18:00 PST,+142399+0j,+2.74997e+06+891212j
2013-08-28 04:19:00 PST,+142399+0j,+2.74643e+06+890113j
2013-08-28 04:20:00 PST,+142399+0j,+2.74248e+06+889007j
2013-08-28 04:21:00 PST,+142408+0j,+2.74229e+06+888960j
2013-08-28 04:22:00 PST,+142408+0j,+2.75078e+06+891482j
2013-08-28 04:23:00 PST,+142408+0j,+2.75884e+06+894007j
2013-08-28 04:24:00 PST,+142408+0j,+2.7665e+06+896506j
2013-08-28 04:25:00 PST,+142408+0j,+2.77456e+06+899023j
2013-08-28 04:26:00 PST,+142396+0j,+2.78027e+06+900652j
2013-08-28 04:27:00 PST,+142396+0j,+2.77839e+06+900072j
2013-08-28 04:28:00 PST,+142396+0j,+2.7761e+06+899473j
2013-08-28 04:29:00 PST,+142396+0j,+2.77424e+06+898885j
2013-08-28 04:30:00 PST,+142396+0j,+2.7728e+06+898320j
2013-08-28 04:31:00 PST,+142410+0j,+2.77202e+06+898118j
2013-08-28 04:32:00 PST,+142410+0j,+2.77322e+06+898607j
2013-08-28 04:33:00 PST,+142410+0j,+2.77484e+06+899108j
2013-08-28 04:34:00 PST,+142410+0j,+2.77688e+06+899629j
2013-08-28 04:35:00 PST,+142410+0j,+2.77849e+06+900139j
2013-08-28 04:36:00 PST,+142408+0j,+2.77874e+06+900326j
2013-08-28 04:37:00 PST,+142408+0j,+2.77646e+06+899606j
2013-08-28 04:38:00 PST,+142408+0j,+2.77459e+06+898908j
2013-08-28 04:39:00 PST,+142408+0j,+2.77229e+06+898195j
2013-08-28 04:40:00 PST,+142408+0j,+2.76957e+06+897466j
2013-08-28 04:41:00 PST,+142409+0j,+2.76695e+06+896642j
2013-08-28 04:42:00 PST,+142409+0j,+2.76345e+06+895435j
2013-08-28 04:43:00 PST,+142409+0j,+2.75952e+06+894215j
2013-08-28 04:44:00 PST,+142409+0j,+2.75519e+06+892986j
2013-08-28 04:45:00 PST,+142409+0j,+2.75128e+06+891759j
2013-08-28 04:46:00 PST,+142470+0j,+2.75081e+06+891640j
2013-08-28 04:47:00 PST,+142470+0j,+2.75699e+06+893575j
2013-08-28 04:48:00 PST,+142470+0j,+2.76276e+06+895488j
2013-08-28 04:49:00 PST,+142470+0j,+2.76895e+06+897415j
2013-08-28 04:50:00 PST,+142470+0j,+2.77556e+06+899357j
2013-08-28 04:51:00 PST,+142461+0j,+2.78122e+06+901114j
2013-08-28 04:52:00 PST,+142461+0j,+2.78502e+06+902413j
2013-08-28 04:53:00 PST,+142461+0j,+2.78926e+06+903732j
2013-08-28 04:54:00 PST,+142461+0j,+2.79392e+06+905074j
2013-08-28 04:55:00 PST,+142461+0j,+2.79814e+06+906405j
2013-08-28 04:56:00 PST,+142445+0j,+2.80063e+06+907252j
2013-08-28 04:57:00 PST,+142445+0j,+2.79895e+06+906721j
2013-08-28 04:58:00 PST,+142445+0j,+2.79771e+06+906222j
2013-08-28 04:59:00 PST,+142445+0j,+2.79602e+06+905699j
2013-08-28 05:00:00 PST,+142445+0j,+2.79391e+06+905151j
2013-08-28 05:01:00 PST,+142474+0j,+2.79217e+06+904667j
2013-08-28 05:02:00 PST,+142474+0j,+2.78766e+06+903147j
2013-08-28 05:03:00 PST,+142474+0j,+2.78272e+06+901604j
2013-08-28 05:04:00 PST,+142474+0j,+2.77735e+06+900046j
2013-08-28 05:05:00 PST,+142474+0j,+2.77242e+06+898498j
2013-08-28 05:06:00 PST,+142483+0j,+2.76958e+06+897521j
2013-08-28 05:07:00 PST,+142483+0j,+2.77485e+06+899176j
2013-08-28 05:08:00 PST,+142483+0j,+2.77971e+06+900803j
2013-08-28 05:09:00 PST,+142483+0j,+2.78498e+06+902449j
2013-08-28 05:10:00 PST,+142483+0j,+2.79069e+06+904115j
2013-08-28 05:11:00 PST,+142478+0j,+2.79494e+06+905440j
2013-08-28 05:12:00 PST,+142478+0j,+2.79292e+06+904919j
2013-08-28 05:13:00 PST,+142478+0j,+2.79134e+06+904417j
2013-08-28 05:14:00 PST,+142478+0j,+2.79019e+06+903945j
2013-08-28 05:15:00 PST,+142478+0j,+2.78859e+06+903452j
2013-08-28 05:16:00 PST,+142518+0j,+2.78752e+06+903325j
2013-08-28 05:17:00 PST,+142518+0j,+2.78833e+06+903572j
2013-08-28 05:18:00 PST,+142518+0j,+2.78957e+06+903843j
2013-08-28 05:19:00 PST,+142518+0j,+2.79036e+06+904100j
2013-08-28 05:20:00 PST,+142518+0j,+2.79074e+06+904329j
2013-08-28 05:21:00 PST,+142516+0j,+2.79182e+06+904656j
2013-08-28 05:22:00 PST,+142516+0j,+2.79585e+06+905804j
2013-08-28 05:23:00 PST,+142516+0j,+2.79945e+06+906939j
2013-08-28 05:24:00 PST,+142516+0j,+2.80262e+06+908038j
2013-08-28 05:25:00 PST,+142516+0j,+2.80623e+06+909164j
2013-08-28 05:26:00 PST,+142507+0j,+2.80999e+06+910206j
2013-08-28 05:27:00 PST,+142507+0j,+2.81205e+06+910861j
2013-08-28 05:28:00 PST,+142507+0j,+2.81368e+06+911479j
2013-08-28 05:29:00 PST,+142507+0j,+2.81576e+06+912125j
2013-08-28 05:30:00 PST,+142507+0j,+2.81828e+06+912803j
2013-08-28 05:31:00 PST,+142550+0j,+2.82112e+06+913802j
2013-08-28 05:32:00 PST,+142550+0j,+2.82333e+06+914602j
2013-08-28 05:33:00 PST,+142550+0j,+2.826e+06+915434j
2013-08-28 05:34:00 PST,+142550+0j,+2.82912e+06+916301j
2013-08-28 05:35:00 PST,+142550+0j,+2.83177e+06+917144j
2013-08-28 05:36:00 PST,+142540+0j,+2.83309e+06+917639j
2013-08-28 05:37:00 PST,+142540+0j,+2.82478e+06+915020j
2013-08-28 05:38:00 PST,+142540+0j,+2.81689e+06+912448j
2013-08-28 05:39:00 PST,+142540+0j,+2.80856e+06+909837j
2013-08-28 05:40:00 PST,+142540+0j,+2.79978e+06+907209j
2013-08-28 05:41:00 PST,+142550+0j,+2.79229e+06+904876j
2013-08-28 05:42:00 PST,+142550+0j,+2.79707e+06+906266j
2013-08-28 05:43:00 PST,+142550+0j,+2.80143e+06+907638j
2013-08-28 05:44:00 PST,+142550+0j,+2.80536e+06+908974j
2013-08-28 05:45:00 PST,+142550+0j,+2.80972e+06+910337j
2013-08-28 05:46:00 PST,+142685+0j,+2.81669e+06+912716j
2013-08-28 05:47:00 PST,+142685+0j,+2.81827e+06+913221j
2013-08-28 05:48:00 PST,+142685+0j,+2.8178e+06+913025j
2013-08-28 05:49:00 PST,+142685+0j,+2.8194e+06+913518j
2013-08-28 05:50:00 PST,+142685+0j,+2.82307e+06+914715j
2013-08-28 05:51:00 PST,+142676+0j,+2.82457e+06+915172j
2013-08-28 05:52:00 PST,+142676+0j,+2.82677e+06+915811j
2013-08-28 05:53:00 PST,+142676+0j,+2.83105e+06+917149j
2013-08-28 05:54:00 PST,+142676+0j,+2.83744e+06+919199j
2013-08-28 05:55:00 PST,+142676+0j,+2.84172e+06+920553j
2013-08-28 05:56:00 PST,+142662+0j,+2.84529e+06+921745j
2013-08-28 05:57:00 PST,+142662+0j,+2.84859e+06+922778j
2013-08-28 05:58:00 PST,+142662+0j,+2.85236e+06+923853j
2013-08-28 05:59:00 PST,+142662+0j,+2.85564e+06+924896j
2013-08-28 06:00:00 PST,+142662+0j,+2.85848e+06+925886j
2013-08-28 06:01:00 PST,+142736+0j,+2.86307e+06+927492j
2013-08-28 06:02:00 PST,+142736+0j,+2.86863e+06+929137j
2013-08-28 06:03:00 PST,+142736+0j,+2.87372e+06+930751j
2013-08-28 06:04:00 PST,+142736+0j,+2.87835e+06+932301j
2013-08-28 06:05:00 PST,+142736+0j,+2.88344e+06+933904j
2013-08-28 06:06:00 PST,+142721+0j,+2.88877e+06+935447j
2013-08-28 06:07:00 PST,+142721+0j,+2.88936e+06+935641j
2013-08-28 06:08:00 PST,+142721+0j,+2.8894e+06+935750j
2013-08-28 06:09:00 PST,+142721+0j,+2.88992e+06+935908j
2013-08-28 06:10:00 PST,+142721+0j,+2.89092e+06+936126j
2013-08-28 06:11:00 PST,+142714+0j,+2.8913e+06+936236j
2013-08-28 06:12:00 PST,+142714+0j,+2.8943e+06+937279j
2013-08-28 06:13:00 PST,+142714+0j,+2.89789e+06+938406j
2013-08-28 06:14:00 PST,+142714+0j,+2.90196e+06+939591j
2013-08-28 06:15:00 PST,+142714+0j,+2.90553e+06+940730j
2013-08-28 06:16:00 PST,+142784+0j,+2.90989e+06+942353j
2013-08-28 06:17:00 PST,+142784+0j,+2.91161e+06+942891j
2013-08-28 06:18:00 PST,+142784+0j,+2.91373e+06+943465j
2013-08-28 06:19:00 PST,+142784+0j,+2.91535e+06+943986j
2013-08-28 06:20:00 PST,+142784+0j,+2.91649e+06+944435j
2013-08-28 06:21:00 PST,+142775+0j,+2.91795e+06+944872j
