# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Thu Dec 13 12:24:03 2018
# user...... mukh614
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 02:02:00 PST,+138000+0i,+2.76777e+06+897091j
2013-08-28 02:03:00 PST,+138000+0i,+2.77125e+06+898184j
2013-08-28 02:04:00 PST,+138000+0i,+2.76975e+06+897107j
2013-08-28 02:05:00 PST,+138000+0i,+2.77322e+06+898186j
2013-08-28 02:06:00 PST,+138000+0i,+2.7752e+06+899410j
2013-08-28 02:07:00 PST,+138000+0i,+2.76871e+06+897384j
2013-08-28 02:08:00 PST,+138000+0i,+2.75729e+06+893223j
2013-08-28 02:09:00 PST,+138000+0i,+2.75084e+06+891201j
2013-08-28 02:10:00 PST,+138000+0i,+2.74771e+06+890680j
2013-08-28 02:11:00 PST,+138000+0i,+2.74831e+06+890870j
2013-08-28 02:12:00 PST,+138000+0i,+2.74957e+06+890816j
2013-08-28 02:13:00 PST,+138000+0i,+2.75419e+06+892252j
2013-08-28 02:14:00 PST,+138000+0i,+2.7622e+06+895193j
2013-08-28 02:15:00 PST,+138000+0i,+2.76681e+06+896642j
2013-08-28 02:16:00 PST,+138000+0i,+2.76344e+06+895139j
2013-08-28 02:17:00 PST,+138000+0i,+2.76226e+06+894923j
2013-08-28 02:18:00 PST,+138000+0i,+2.76292e+06+895580j
2013-08-28 02:19:00 PST,+138000+0i,+2.75866e+06+894098j
2013-08-28 02:20:00 PST,+138000+0i,+2.75256e+06+891747j
2013-08-28 02:21:00 PST,+138000+0i,+2.75277e+06+891807j
2013-08-28 02:22:00 PST,+138000+0i,+2.75823e+06+893957j
2013-08-28 02:23:00 PST,+138000+0i,+2.76031e+06+894612j
2013-08-28 02:24:00 PST,+138000+0i,+2.759e+06+893754j
2013-08-28 02:25:00 PST,+138000+0i,+2.76109e+06+894401j
2013-08-28 02:26:00 PST,+138000+0i,+2.76453e+06+896078j
2013-08-28 02:27:00 PST,+138000+0i,+2.76059e+06+894856j
2013-08-28 02:28:00 PST,+138000+0i,+2.75178e+06+891505j
2013-08-28 02:29:00 PST,+138000+0i,+2.74788e+06+890281j
2013-08-28 02:30:00 PST,+138000+0i,+2.74731e+06+890554j
2013-08-28 02:31:00 PST,+138000+0i,+2.74832e+06+890874j
2013-08-28 02:32:00 PST,+138000+0i,+2.74952e+06+890801j
2013-08-28 02:33:00 PST,+138000+0i,+2.75408e+06+892218j
2013-08-28 02:34:00 PST,+138000+0i,+2.76202e+06+895139j
2013-08-28 02:35:00 PST,+138000+0i,+2.76658e+06+896569j
2013-08-28 02:36:00 PST,+138000+0i,+2.76367e+06+895210j
2013-08-28 02:37:00 PST,+138000+0i,+2.76264e+06+895040j
2013-08-28 02:38:00 PST,+138000+0i,+2.76345e+06+895743j
2013-08-28 02:39:00 PST,+138000+0i,+2.75933e+06+894306j
2013-08-28 02:40:00 PST,+138000+0i,+2.75337e+06+891999j
2013-08-28 02:41:00 PST,+138000+0i,+2.75217e+06+891618j
2013-08-28 02:42:00 PST,+138000+0i,+2.75543e+06+893084j
2013-08-28 02:43:00 PST,+138000+0i,+2.75532e+06+893054j
2013-08-28 02:44:00 PST,+138000+0i,+2.75184e+06+891522j
2013-08-28 02:45:00 PST,+138000+0i,+2.75174e+06+891485j
2013-08-28 02:46:00 PST,+138000+0i,+2.75309e+06+892355j
2013-08-28 02:47:00 PST,+138000+0i,+2.74944e+06+891220j
2013-08-28 02:48:00 PST,+138000+0i,+2.74245e+06+888598j
2013-08-28 02:49:00 PST,+138000+0i,+2.73882e+06+887461j
2013-08-28 02:50:00 PST,+138000+0i,+2.73849e+06+887809j
2013-08-28 02:51:00 PST,+138000+0i,+2.73676e+06+887274j
2013-08-28 02:52:00 PST,+138000+0i,+2.73346e+06+885803j
2013-08-28 02:53:00 PST,+138000+0i,+2.73348e+06+885802j
2013-08-28 02:54:00 PST,+138000+0i,+2.73679e+06+887279j
2013-08-28 02:55:00 PST,+138000+0i,+2.73679e+06+887285j
2013-08-28 02:56:00 PST,+138000+0i,+2.73594e+06+886572j
2013-08-28 02:57:00 PST,+138000+0i,+2.74072e+06+888058j
2013-08-28 02:58:00 PST,+138000+0i,+2.74885e+06+891032j
2013-08-28 02:59:00 PST,+138000+0i,+2.75362e+06+892531j
2013-08-28 03:00:00 PST,+138000+0i,+2.75504e+06+892519j
2013-08-28 03:01:00 PST,+138000+0i,+2.75554e+06+892671j
2013-08-28 03:02:00 PST,+138000+0i,+2.75509e+06+892979j
2013-08-28 03:03:00 PST,+138000+0i,+2.75126e+06+891786j
2013-08-28 03:04:00 PST,+138000+0i,+2.74408e+06+889107j
2013-08-28 03:05:00 PST,+138000+0i,+2.74027e+06+887912j
2013-08-28 03:06:00 PST,+138000+0i,+2.74335e+06+889322j
2013-08-28 03:07:00 PST,+138000+0i,+2.74692e+06+890443j
2013-08-28 03:08:00 PST,+138000+0i,+2.74716e+06+890064j
2013-08-28 03:09:00 PST,+138000+0i,+2.75073e+06+891174j
2013-08-28 03:10:00 PST,+138000+0i,+2.75768e+06+893784j
2013-08-28 03:11:00 PST,+138000+0i,+2.75901e+06+894207j
2013-08-28 03:12:00 PST,+138000+0i,+2.75445e+06+892336j
2013-08-28 03:13:00 PST,+138000+0i,+2.75328e+06+891965j
2013-08-28 03:14:00 PST,+138000+0i,+2.75547e+06+893097j
2013-08-28 03:15:00 PST,+138000+0i,+2.75429e+06+892732j
2013-08-28 03:16:00 PST,+138000+0i,+2.75083e+06+891208j
2013-08-28 03:17:00 PST,+138000+0i,+2.75204e+06+891579j
2013-08-28 03:18:00 PST,+138000+0i,+2.75662e+06+893453j
2013-08-28 03:19:00 PST,+138000+0i,+2.75782e+06+893834j
2013-08-28 03:20:00 PST,+138000+0i,+2.75564e+06+892706j
2013-08-28 03:21:00 PST,+138000+0i,+2.75685e+06+893079j
2013-08-28 03:22:00 PST,+138000+0i,+2.76145e+06+894961j
2013-08-28 03:23:00 PST,+138000+0i,+2.76265e+06+895342j
2013-08-28 03:24:00 PST,+138000+0i,+2.76046e+06+894210j
2013-08-28 03:25:00 PST,+138000+0i,+2.76168e+06+894582j
2013-08-28 03:26:00 PST,+138000+0i,+2.76526e+06+896307j
2013-08-28 03:27:00 PST,+138000+0i,+2.76049e+06+894823j
2013-08-28 03:28:00 PST,+138000+0i,+2.75084e+06+891212j
2013-08-28 03:29:00 PST,+138000+0i,+2.74611e+06+889727j
2013-08-28 03:30:00 PST,+138000+0i,+2.74469e+06+889738j
2013-08-28 03:31:00 PST,+138000+0i,+2.74289e+06+889184j
2013-08-28 03:32:00 PST,+138000+0i,+2.74197e+06+888449j
2013-08-28 03:33:00 PST,+138000+0i,+2.74438e+06+889194j
2013-08-28 03:34:00 PST,+138000+0i,+2.75013e+06+891432j
2013-08-28 03:35:00 PST,+138000+0i,+2.75253e+06+892186j
2013-08-28 03:36:00 PST,+138000+0i,+2.74919e+06+890696j
2013-08-28 03:37:00 PST,+138000+0i,+2.74565e+06+889587j
2013-08-28 03:38:00 PST,+138000+0i,+2.74544e+06+889971j
2013-08-28 03:39:00 PST,+138000+0i,+2.74187e+06+888863j
2013-08-28 03:40:00 PST,+138000+0i,+2.735e+06+886281j
2013-08-28 03:41:00 PST,+138000+0i,+2.73376e+06+885889j
2013-08-28 03:42:00 PST,+138000+0i,+2.73946e+06+888111j
2013-08-28 03:43:00 PST,+138000+0i,+2.74185e+06+888863j
2013-08-28 03:44:00 PST,+138000+0i,+2.74093e+06+888125j
2013-08-28 03:45:00 PST,+138000+0i,+2.74333e+06+888868j
2013-08-28 03:46:00 PST,+138000+0i,+2.74951e+06+891240j
2013-08-28 03:47:00 PST,+138000+0i,+2.75309e+06+892364j
2013-08-28 03:48:00 PST,+138000+0i,+2.75331e+06+891981j
2013-08-28 03:49:00 PST,+138000+0i,+2.7569e+06+893095j
2013-08-28 03:50:00 PST,+138000+0i,+2.76388e+06+895717j
2013-08-28 03:51:00 PST,+138000+0i,+2.76578e+06+896318j
2013-08-28 03:52:00 PST,+138000+0i,+2.7613e+06+894471j
2013-08-28 03:53:00 PST,+138000+0i,+2.76176e+06+894768j
2013-08-28 03:54:00 PST,+138000+0i,+2.76408e+06+895941j
2013-08-28 03:55:00 PST,+138000+0i,+2.76147e+06+894973j
2013-08-28 03:56:00 PST,+138000+0i,+2.75805e+06+893457j
2013-08-28 03:57:00 PST,+138000+0i,+2.76003e+06+894070j
2013-08-28 03:58:00 PST,+138000+0i,+2.76694e+06+896830j
2013-08-28 03:59:00 PST,+138000+0i,+2.76891e+06+897453j
2013-08-28 04:00:00 PST,+138000+0i,+2.76593e+06+895915j
2013-08-28 04:01:00 PST,+138000+0i,+2.76727e+06+896329j
2013-08-28 04:02:00 PST,+138000+0i,+2.7723e+06+898504j
2013-08-28 04:03:00 PST,+138000+0i,+2.77235e+06+898527j
2013-08-28 04:04:00 PST,+138000+0i,+2.76744e+06+896387j
2013-08-28 04:05:00 PST,+138000+0i,+2.76751e+06+896401j
2013-08-28 04:06:00 PST,+138000+0i,+2.77254e+06+898578j
2013-08-28 04:07:00 PST,+138000+0i,+2.7726e+06+898603j
2013-08-28 04:08:00 PST,+138000+0i,+2.7677e+06+896466j
2013-08-28 04:09:00 PST,+138000+0i,+2.76777e+06+896482j
2013-08-28 04:10:00 PST,+138000+0i,+2.77281e+06+898662j
2013-08-28 04:11:00 PST,+138000+0i,+2.77211e+06+898451j
2013-08-28 04:12:00 PST,+138000+0i,+2.76473e+06+895542j
2013-08-28 04:13:00 PST,+138000+0i,+2.76233e+06+894784j
2013-08-28 04:14:00 PST,+138000+0i,+2.76484e+06+896177j
2013-08-28 04:15:00 PST,+138000+0i,+2.76241e+06+895423j
2013-08-28 04:16:00 PST,+138000+0i,+2.75476e+06+892433j
2013-08-28 04:17:00 PST,+138000+0i,+2.75124e+06+891328j
2013-08-28 04:18:00 PST,+138000+0i,+2.75107e+06+891724j
2013-08-28 04:19:00 PST,+138000+0i,+2.74752e+06+890623j
2013-08-28 04:20:00 PST,+138000+0i,+2.74065e+06+888037j
2013-08-28 04:21:00 PST,+138000+0i,+2.74032e+06+887929j
2013-08-28 04:22:00 PST,+138000+0i,+2.75173e+06+891932j
2013-08-28 04:23:00 PST,+138000+0i,+2.75981e+06+894460j
2013-08-28 04:24:00 PST,+138000+0i,+2.76449e+06+895464j
2013-08-28 04:25:00 PST,+138000+0i,+2.77254e+06+897977j
2013-08-28 04:26:00 PST,+138000+0i,+2.78303e+06+901855j
2013-08-28 04:27:00 PST,+138000+0i,+2.78115e+06+901273j
2013-08-28 04:28:00 PST,+138000+0i,+2.77427e+06+898519j
2013-08-28 04:29:00 PST,+138000+0i,+2.77242e+06+897931j
2013-08-28 04:30:00 PST,+138000+0i,+2.77554e+06+899514j
2013-08-28 04:31:00 PST,+138000+0i,+2.77452e+06+899203j
2013-08-28 04:32:00 PST,+138000+0i,+2.77116e+06+897545j
2013-08-28 04:33:00 PST,+138000+0i,+2.77278e+06+898046j
2013-08-28 04:34:00 PST,+138000+0i,+2.7794e+06+900719j
2013-08-28 04:35:00 PST,+138000+0i,+2.78101e+06+901231j
2013-08-28 04:36:00 PST,+138000+0i,+2.7767e+06+899276j
2013-08-28 04:37:00 PST,+138000+0i,+2.77442e+06+898556j
2013-08-28 04:38:00 PST,+138000+0i,+2.77712e+06+900010j
2013-08-28 04:39:00 PST,+138000+0i,+2.77482e+06+899295j
2013-08-28 04:40:00 PST,+138000+0i,+2.76755e+06+896420j
2013-08-28 04:41:00 PST,+138000+0i,+2.76491e+06+895589j
2013-08-28 04:42:00 PST,+138000+0i,+2.76593e+06+896517j
2013-08-28 04:43:00 PST,+138000+0i,+2.762e+06+895293j
2013-08-28 04:44:00 PST,+138000+0i,+2.75317e+06+891938j
2013-08-28 04:45:00 PST,+138000+0i,+2.74927e+06+890713j
2013-08-28 04:46:00 PST,+138000+0i,+2.75078e+06+891635j
2013-08-28 04:47:00 PST,+138000+0i,+2.75696e+06+893571j
2013-08-28 04:48:00 PST,+138000+0i,+2.75976e+06+893990j
2013-08-28 04:49:00 PST,+138000+0i,+2.76593e+06+895913j
2013-08-28 04:50:00 PST,+138000+0i,+2.7771e+06+900000j
2013-08-28 04:51:00 PST,+138000+0i,+2.78291e+06+901827j
2013-08-28 04:52:00 PST,+138000+0i,+2.78211e+06+900965j
2013-08-28 04:53:00 PST,+138000+0i,+2.78633e+06+902281j
2013-08-28 04:54:00 PST,+138000+0i,+2.79565e+06+905798j
2013-08-28 04:55:00 PST,+138000+0i,+2.79988e+06+907133j
2013-08-28 04:56:00 PST,+138000+0i,+2.79794e+06+905914j
2013-08-28 04:57:00 PST,+138000+0i,+2.79627e+06+905384j
2013-08-28 04:58:00 PST,+138000+0i,+2.79971e+06+907069j
2013-08-28 04:59:00 PST,+138000+0i,+2.79802e+06+906546j
2013-08-28 05:00:00 PST,+138000+0i,+2.79123e+06+903817j
2013-08-28 05:01:00 PST,+138000+0i,+2.78904e+06+903122j
2013-08-28 05:02:00 PST,+138000+0i,+2.78917e+06+903773j
2013-08-28 05:03:00 PST,+138000+0i,+2.78421e+06+902226j
2013-08-28 05:04:00 PST,+138000+0i,+2.77425e+06+898511j
2013-08-28 05:05:00 PST,+138000+0i,+2.76933e+06+896966j
2013-08-28 05:06:00 PST,+138000+0i,+2.77089e+06+898062j
2013-08-28 05:07:00 PST,+138000+0i,+2.77617e+06+899722j
2013-08-28 05:08:00 PST,+138000+0i,+2.77645e+06+899197j
2013-08-28 05:09:00 PST,+138000+0i,+2.78171e+06+900839j
2013-08-28 05:10:00 PST,+138000+0i,+2.79205e+06+904673j
2013-08-28 05:11:00 PST,+138000+0i,+2.79639e+06+906043j
2013-08-28 05:12:00 PST,+138000+0i,+2.78972e+06+903344j
2013-08-28 05:13:00 PST,+138000+0i,+2.78814e+06+902843j
2013-08-28 05:14:00 PST,+138000+0i,+2.79163e+06+904543j
2013-08-28 05:15:00 PST,+138000+0i,+2.79003e+06+904049j
2013-08-28 05:16:00 PST,+138000+0i,+2.78368e+06+901456j
2013-08-28 05:17:00 PST,+138000+0i,+2.78449e+06+901703j
2013-08-28 05:18:00 PST,+138000+0i,+2.79035e+06+904143j
2013-08-28 05:19:00 PST,+138000+0i,+2.79115e+06+904400j
2013-08-28 05:20:00 PST,+138000+0i,+2.78688e+06+902458j
2013-08-28 05:21:00 PST,+138000+0i,+2.788e+06+902799j
2013-08-28 05:22:00 PST,+138000+0i,+2.79669e+06+906124j
2013-08-28 05:23:00 PST,+138000+0i,+2.80029e+06+907262j
2013-08-28 05:24:00 PST,+138000+0i,+2.79877e+06+906173j
2013-08-28 05:25:00 PST,+138000+0i,+2.80236e+06+907295j
2013-08-28 05:26:00 PST,+138000+0i,+2.81099e+06+910601j
2013-08-28 05:27:00 PST,+138000+0i,+2.81306e+06+911258j
2013-08-28 05:28:00 PST,+138000+0i,+2.8115e+06+910442j
2013-08-28 05:29:00 PST,+138000+0i,+2.81358e+06+911086j
2013-08-28 05:30:00 PST,+138000+0i,+2.81929e+06+913203j
2013-08-28 05:31:00 PST,+138000+0i,+2.82141e+06+913876j
2013-08-28 05:32:00 PST,+138000+0i,+2.82042e+06+913234j
2013-08-28 05:33:00 PST,+138000+0i,+2.82308e+06+914064j
2013-08-28 05:34:00 PST,+138000+0i,+2.82942e+06+916380j
2013-08-28 05:35:00 PST,+138000+0i,+2.83208e+06+917225j
2013-08-28 05:36:00 PST,+138000+0i,+2.83032e+06+916340j
2013-08-28 05:37:00 PST,+138000+0i,+2.82203e+06+913724j
2013-08-28 05:38:00 PST,+138000+0i,+2.81734e+06+912593j
2013-08-28 05:39:00 PST,+138000+0i,+2.809e+06+909978j
2013-08-28 05:40:00 PST,+138000+0i,+2.79707e+06+905925j
2013-08-28 05:41:00 PST,+138000+0i,+2.78943e+06+903522j
2013-08-28 05:42:00 PST,+138000+0i,+2.79734e+06+906326j
2013-08-28 05:43:00 PST,+138000+0i,+2.80169e+06+907702j
2013-08-28 05:44:00 PST,+138000+0i,+2.80092e+06+906846j
2013-08-28 05:45:00 PST,+138000+0i,+2.80527e+06+908204j
2013-08-28 05:46:00 PST,+138000+0i,+2.81471e+06+911765j
2013-08-28 05:47:00 PST,+138000+0i,+2.81629e+06+912271j
2013-08-28 05:48:00 PST,+138000+0i,+2.81425e+06+911301j
2013-08-28 05:49:00 PST,+138000+0i,+2.81584e+06+911795j
2013-08-28 05:50:00 PST,+138000+0i,+2.82109e+06+913765j
2013-08-28 05:51:00 PST,+138000+0i,+2.82273e+06+914292j
2013-08-28 05:52:00 PST,+138000+0i,+2.82335e+06+914153j
2013-08-28 05:53:00 PST,+138000+0i,+2.82762e+06+915490j
2013-08-28 05:54:00 PST,+138000+0i,+2.8356e+06+918320j
2013-08-28 05:55:00 PST,+138000+0i,+2.83988e+06+919674j
2013-08-28 05:56:00 PST,+138000+0i,+2.84041e+06+919508j
2013-08-28 05:57:00 PST,+138000+0i,+2.8437e+06+920537j
2013-08-28 05:58:00 PST,+138000+0i,+2.85075e+06+923081j
2013-08-28 05:59:00 PST,+138000+0i,+2.85404e+06+924126j
2013-08-28 06:00:00 PST,+138000+0i,+2.85355e+06+923637j
2013-08-28 06:01:00 PST,+138000+0i,+2.85684e+06+924666j
2013-08-28 06:02:00 PST,+138000+0i,+2.86573e+06+927794j
2013-08-28 06:03:00 PST,+138000+0i,+2.87081e+06+929407j
2013-08-28 06:04:00 PST,+138000+0i,+2.87419e+06+930309j
2013-08-28 06:05:00 PST,+138000+0i,+2.87926e+06+931914j
2013-08-28 06:06:00 PST,+138000+0i,+2.88609e+06+934217j
2013-08-28 06:07:00 PST,+138000+0i,+2.88668e+06+934407j
2013-08-28 06:08:00 PST,+138000+0i,+2.88546e+06+933865j
2013-08-28 06:09:00 PST,+138000+0i,+2.88598e+06+934026j
2013-08-28 06:10:00 PST,+138000+0i,+2.88824e+06+934895j
2013-08-28 06:11:00 PST,+138000+0i,+2.88875e+06+935059j
2013-08-28 06:12:00 PST,+138000+0i,+2.89049e+06+935450j
2013-08-28 06:13:00 PST,+138000+0i,+2.89406e+06+936580j
2013-08-28 06:14:00 PST,+138000+0i,+2.89939e+06+938418j
2013-08-28 06:15:00 PST,+138000+0i,+2.90297e+06+939552j
2013-08-28 06:16:00 PST,+138000+0i,+2.90478e+06+939965j
2013-08-28 06:17:00 PST,+138000+0i,+2.90649e+06+940506j
2013-08-28 06:18:00 PST,+138000+0i,+2.90989e+06+941735j
2013-08-28 06:19:00 PST,+138000+0i,+2.91152e+06+942252j
2013-08-28 06:20:00 PST,+138000+0i,+2.91135e+06+942043j
2013-08-28 06:21:00 PST,+138000+0i,+2.91298e+06+942557j
